[27/6/2024, 2:32:31 pm] Discussions: ‎Messages and calls are end-to-end encrypted. No one outside of this chat, not even WhatsApp, can read or listen to them.
[27/6/2024, 2:32:31 pm] ~ Nitish Singh: ‎~ Nitish Singh created this group
[27/7/2024, 2:06:11 pm] ~ Akash: Put the complete hierarchy in the data field
[27/7/2024, 2:32:42 pm] Ajay Sati: If it's not coming by  hover.

Right click by placing the cursor on the quater that you want to drill and there you will gt option of drill through.
[27/7/2024, 2:40:02 pm] ~ Sanket: @918193802178 
Good morning sir 
Can you please share the .exe file of your power bi version? 
Actually the version that you are currently using is I believe from dec 2023 and the version that is available on the official website is of June 2024. The interface is sort of different in both the version because of which whenever you share something I have to do some digging in order to find that option or that feature and hence it kills a valuable amount of time as well.
It will be best if I can stay on the same version that you are using so kindly if possible please share the .exe file of power bi  that you are using or if there is any other way to get that respective version then let me know. 
Thank you
[27/7/2024, 3:55:37 pm] ~ Rajesh Singha: But sir you said it in the class
[27/7/2024, 3:56:15 pm] ~ Python: July 2024
[27/7/2024, 3:56:22 pm] Ajay Sati: I have shared a pdf did you followed that???
[27/7/2024, 3:56:41 pm] Ajay Sati: It may not be at your end due to version issue.
[27/7/2024, 3:56:59 pm] ~ Rajesh Singha: yeah sir
[27/7/2024, 3:57:34 pm] Ajay Sati: You can access the drill through option by right click.
[27/7/2024, 3:57:39 pm] Ajay Sati: It will give same results.
[27/7/2024, 3:57:57 pm] Ajay Sati: It's just that in new updates they have made that easy to access without right click only.
[27/7/2024, 3:58:35 pm] ~ Rajesh Singha: Sir you watched this video
[27/7/2024, 4:00:58 pm] Ajay Sati: Yes I did.
[27/7/2024, 4:01:53 pm] Ajay Sati: Please try it once by right clicking and if you don't get the  drill though option let me know.
[27/7/2024, 4:02:38 pm] ~ Aman Kumar: ‎~ Aman Kumar joined from the community
[28/7/2024, 2:48:34 am] ~ Aman Kumar: ‎Your security code with ‪+91 70421 47697‬ changed.
[27/7/2024, 4:06:26 pm] Ajay Sati: Yes Rajesh , but both of our systems have different settings  that is the reason some packages are downloaded in different way.
This is the reason why you are not getting it by hovering....
[27/7/2024, 4:06:53 pm] Ajay Sati: If you want it while hovering one of the students shared the seetings to be changed in powerbi , follow that
[27/7/2024, 4:07:00 pm] Ajay Sati: You will get it by hover
[27/7/2024, 4:07:02 pm] Ajay Sati: Also.
[27/7/2024, 4:07:21 pm] ~ .: someone please send me day4 content(word file ) they are not available on the site
[27/7/2024, 4:07:40 pm] ~ Aman Kumar: I have joined the course today will prior class knowledge is required to join today class
[27/7/2024, 4:08:12 pm] Ajay Sati: Yes Aman.
I request you to see day 3 and 4 recordings.
[27/7/2024, 4:08:33 pm] Ajay Sati: Everything is updated on the same doc file that was shared on day 3.
Kindly check that. ‎<This message was edited>
[27/7/2024, 4:08:48 pm] ~ Tanseer Haider: I just joined classes, can someone tell me where can I find format settings option in power bi as I am not getting any such settings when clicking on report view dashboard
[27/7/2024, 4:09:19 pm] Ajay Sati: Is your interface different from mine?
[27/7/2024, 4:09:34 pm] ~ Aman Kumar: Ok thanks where I can find the doc
[27/7/2024, 4:10:28 pm] ~ Tanseer Haider: Almost same but when I click on report view there does not popup any options such as format or add visuals as was in the class
[27/7/2024, 4:10:38 pm] Ajay Sati: It will be on day 3 resources.
[27/7/2024, 4:10:47 pm] ~ Aman Kumar: Ok
[27/7/2024, 4:11:06 pm] Ajay Sati: Kindly send screenshot of your interface
‎[27/7/2024, 4:11:26 pm] ~ Tanseer Haider: ‎image omitted
[27/7/2024, 4:12:48 pm] ~ Tanseer Haider: Got it. Thanks.
‎[27/7/2024, 4:13:15 pm] Ajay Sati: POWER BI.pptx • ‎7 slides ‎document omitted
[27/7/2024, 4:13:30 pm] Ajay Sati: Follow this you will get ribbons for building visuals.
[27/7/2024, 4:14:14 pm] ~ Aman Kumar: One more thing is excel is required to learn power bi
[27/7/2024, 4:14:19 pm] ~ Aman Kumar: As I have zer
[27/7/2024, 4:14:22 pm] Ajay Sati: No
[27/7/2024, 4:14:57 pm] ~ Aman Kumar: Ok thanks
[27/7/2024, 4:15:54 pm] ~ Sanket: @918193802178 sir I just joined the community so can you please share the pdf once again if possible?
[27/7/2024, 4:17:22 pm] ~ Tanseer Haider: I have checked resources for Day 3 there is word file but am curious would there be any further additions to that file in coming classes as told by @918193802178 sir in day 3 lecture. If yes where can I get the link.
[27/7/2024, 4:20:09 pm] ~ Rajesh Singha: Where can I get it which shared?
[27/7/2024, 4:21:23 pm] Ajay Sati: It was shared in the group.
Plesee check
[27/7/2024, 4:21:31 pm] Ajay Sati: It will be updated on the same document.
[27/7/2024, 4:21:44 pm] Ajay Sati: Follow this sanket
‎[27/7/2024, 4:23:13 pm] ~ .: ‎image omitted
[27/7/2024, 4:23:50 pm] ~ Aman Kumar: It's showing on day 3
[27/7/2024, 4:24:00 pm] ~ Aman Kumar: Day 4 is not available
‎[27/7/2024, 4:25:50 pm] ~ .: ‎image omitted
[27/7/2024, 4:26:55 pm] Ajay Sati: We are always updating it in that doc check till now there will be 4-5 mails on the same doc.
[27/7/2024, 4:27:24 pm] Ajay Sati: @917057093142
[27/7/2024, 4:28:23 pm] ~ Aman Kumar: Can you pls share the link
[27/7/2024, 4:28:24 pm] ~ Aman Kumar: Here
[27/7/2024, 4:29:51 pm] Ajay Sati: ‎This message was deleted.
[27/7/2024, 4:29:53 pm] Ajay Sati: https://docs.google.com/document/d/1CFUlKeXTNS3tuPPiiwjaY9tSynZ-8fEVrzQmbZa6L4A/edit?usp=drivesdk
[27/7/2024, 4:55:46 pm] ~ Rajesh Singha: I can't find it, if you could share it again
[27/7/2024, 5:00:51 pm] Ajay Sati: @918937081307  can you please share the seetings again.
‎[27/7/2024, 5:02:16 pm] Ajay Sati: ‎image omitted
‎[27/7/2024, 5:06:14 pm] ~ $ID: AdventureWorks_Assignment1_Sidhant.pdf • ‎5 pages ‎document omitted
[27/7/2024, 5:08:10 pm] ~ Sankettt: Bro what you have taken the size of the page ?
[27/7/2024, 5:49:16 pm] ~ $ID: 1400: width 
1800: height

Pop: 400- height
650:width
[27/7/2024, 5:57:25 pm] ~ Rajesh Singha: Thank you
[27/7/2024, 6:07:18 pm] ~ Aman Kumar: Can we link Google sheets directly to power bi
[28/7/2024, 2:48:35 am] Discussions: ‎Only messages that mention @Meta AI are sent to Meta. Meta can't read any other messages in this chat. Some responses may be inaccurate or inappropriate.
[27/7/2024, 6:08:37 pm] ~ Sufal: @13135550002 Can we link Google sheets directly to power bi
[27/7/2024, 6:08:38 pm] Meta AI: Yes, you can link Google Sheets directly to Power BI. Power BI offers a Google Sheets connector that allows you to import data from Google Sheets into Power BI.

Here are the steps to connect Google Sheets to Power BI:

1. Open Power BI and click on "Get Data" in the Home tab.
2. Select "Google Sheets" from the list of available connectors.
3. Enter the URL of your Google Sheet or select it from your Google Drive account.
4. Authenticate with your Google account to authorize Power BI to access your Google Sheet.
5. Select the specific sheet and range of data you want to import.
6. Click "Load" to import the data into Power BI.

Once connected, you can use Power BI to visualize and analyze your Google Sheets data, and even schedule regular refreshes to keep your data up-to-date.

Note: Make sure your Google Sheet is set to "Anyone with the link can view" or "Anyone with the link can edit" to allow Power BI to access the data. ‎<This message was edited>
‎[27/7/2024, 6:37:28 pm] ~ Sam: ‎image omitted
[27/7/2024, 6:48:41 pm] ~ Mohd Maaz: ‎This message was deleted.
[27/7/2024, 7:45:50 pm] ~ MD ALTAF SHEKH: ‎~ MD ALTAF SHEKH joined from the community
‎[27/7/2024, 9:57:41 pm] ~ Yash: Hw1.pbix ‎document omitted
[27/7/2024, 10:30:53 pm] ~ Lokesh Thakur: Hi 
Does anyone know what is the current version of Power BI which is using by the sir ? I am not able to find many options in  my running P.BI ‎<This message was edited>
‎[27/7/2024, 10:31:04 pm] ~ Lokesh Thakur: ‎image omitted
[27/7/2024, 11:15:57 pm] Ajay Sati: Hey Everyone.

Today  we will marks the beginning of our journey to conquer the most daunting challenge in Power BI - DAX .


DAX is a nightmare for Power BI users.
But we will overcome this nightmare and conquer it . Today will be the first day in this journey, see you  all in the sessions..


*LETS CONQUER THE NIGHTMARE :- DAX*
[27/7/2024, 11:16:50 pm] ~ Sinha Ji: yes. the real power bi starts from here.
[27/7/2024, 11:43:13 pm] ~ Sam: @918193802178 Any suggestion on how to do it ?
[28/7/2024, 12:13:41 am] ~ Sufal: Class begins in 15 minutes: https://learnwith.campusx.in/s/courses/667cfe30502735205f1e920a/take#66a1dbf767fa00511719f4a2
[28/7/2024, 12:48:11 am] ~ User: 👍
[28/7/2024, 1:51:18 am] ~ Shubhu: ‎~ Shubhu joined from the community
‎[28/7/2024, 2:34:38 am] ~ @N!K€T: ‎image omitted
[27/7/2024, 4:58:56 am] ~ Avinash Adhao: ‎~ Avinash Adhao joined from the community
[29/7/2024, 7:10:31 pm] ~ Rⁿ: ‎Your security code with ‪+91 98042 63652‬ changed.
[28/7/2024, 2:51:32 am] Ajay Sati: Hello Everyone.

*IMPORTANT ANNOUNCEMENT*

Those who have missed today's lecture ,I request you to kindly see  recording before attending tomorrow's  lecture..

We have covered almost all the basic DAX today. Tomorrow we will just focus on solving complex problems from them..
Tomorrow we will work on real business problems based on  these basics DAX.


*It's a pre-requisite to see today's session  for tomorrow's session.*
[28/7/2024, 2:54:47 am] ~ Sahil: Hi all, I have a query regarding DL. I am trying to deploy DL model to any platform but since the model file size is around 300mb, i dont want to push the model file to github. Is there any way anyone of you all is aware of that i can use my DL based application for free
[28/7/2024, 3:41:04 am] ~ Sahil: @918420166148 @917057093142, can you please help me with this sir?
[28/7/2024, 3:46:58 am] ~ Nitish Singh: Use Dvc and s3
[28/7/2024, 3:51:24 am] ~ Sahil: I tried using dvc but while deploying the app to streamlit it is unable to fetch the model file from drive
[28/7/2024, 3:52:35 am] ~ Sahil: I also tried building docker image and thought i might use aws ECR but the image size is around 5GB
[28/7/2024, 4:02:04 am] ~ Faizan Akram: This is my LinkedIn Post regarding Assignment 1.
Kindly visit and let me know about your valuable feedback there.
https://www.linkedin.com/posts/muhammad-faizan-akram-01670428b_adventure-works-activity-7223022704579248128-amFd?utm_source=share&utm_medium=member_desktop
[28/7/2024, 4:13:00 am] ~ Sahil: Sir can you please share any blog or video which i can refer and deploy the app. I have tried several things but unable to deploy it using free services. I have deployed ML apps on render but DL apps seems to be a challenge for me, need some help!
‎[28/7/2024, 5:17:59 am] ~ Shubham: Adventure Works_PowerBI_PDF.pdf ‎document omitted
[28/7/2024, 6:16:40 am] ~ AB: ‎~ AB joined from the community
[28/7/2024, 11:21:51 am] ~ Fighter: It looks fantastic bro
‎[28/7/2024, 11:44:38 am] ~ Shubhangi: Power Bi Interview Question Asked In 𝐃𝐞𝐥𝐨𝐢𝐭𝐭𝐞.pdf • ‎6 pages ‎document omitted
[28/7/2024, 12:17:59 pm] ~ Nitish Singh: Will have to search
[28/7/2024, 12:51:07 pm] ~ Sahil: Thank you sir, I will search at my end too. If i find something i will post in this group
[28/7/2024, 12:55:23 pm] ~ Harish Singh: Impressive 😍
[28/7/2024, 1:11:51 pm] ~ Harry: Love this.
[28/7/2024, 1:47:56 pm] ~ @N!K€T: Sir @918193802178 will there be a class on data cleaning?
‎[28/7/2024, 1:49:32 pm] ~ 🥱: Adventure Works Assignment.pdf • ‎4 pages ‎document omitted
[28/7/2024, 2:18:20 pm] ~ suryakantabarik: Can anyone guide me to solve the mail 4 question 4
[28/7/2024, 2:20:50 pm] Ajay Sati: It will he done as per requirement with regarding to power bi.
[28/7/2024, 2:32:10 pm] ~ suryakantabarik: .
[28/7/2024, 2:35:37 pm] Ajay Sati: Client want a visual that will  with which it can analyze sales of bikes in different bike segment .


However he wants a visual that will tell the sales yearly quarterly monthly daily
(Basically client wants a drill up and drill down)
[28/7/2024, 2:36:12 pm] ~ suryakantabarik: Okay sir
[28/7/2024, 4:39:08 pm] ~ $ID: Sir what if we make use of Small multiples  w.r.t category, can that be an option?
[28/7/2024, 4:41:42 pm] ~ Ishant: For adventure works there are 2 tables 
- sales
- ⁠reseller 

Right?
[28/7/2024, 4:43:24 pm] ~ $ID: Yes
[28/7/2024, 4:43:33 pm] ~ Ishant: Thank you
[28/7/2024, 4:45:31 pm] ~ $ID: Welcome 🙂
‎[28/7/2024, 5:01:27 pm] ~ V@!B#U😍😉: ‎image omitted
[28/7/2024, 5:04:06 pm] ~ V@!B#U😍😉: And I have One Query Also supposed we selected any visual and slicers and we press the clear all slicer button
[28/7/2024, 5:04:07 pm] ~ V@!B#U😍😉: it just clear only slicer what about the visuals ?
‎[28/7/2024, 5:04:30 pm] ~ Mukesh Bhatt: ‎image omitted
[28/7/2024, 5:06:18 pm] ~ Roopal: Bookmark may hely you to clear all the visual to the default view. So make one bookmark for default view.
[28/7/2024, 5:06:55 pm] ~ V@!B#U😍😉: Okay
‎[28/7/2024, 5:20:28 pm] ~ Bhushan Baviskar: AdventureWork.pdf • ‎3 pages ‎document omitted
[28/7/2024, 5:25:10 pm] ~ @N!K€T: One thing I must say, I was really struggling to learn Power BI because there is no such good resources available, this course was launched at the very right time and I can't explain how awesome this course is and our instructor is.
[28/7/2024, 5:36:02 pm] ~ Rohit lad: True !! All we have is scattered information on YouTube/learning platforms.
[28/7/2024, 5:37:09 pm] ~ @N!K€T: Yes, also I have tried many other courses as well, on udemy too.
But nothing comes closer to this course.
If it's your first BI course then you are lucky.
[28/7/2024, 5:43:43 pm] ~ Mukesh Bhatt: Can anyone help me to resolve this issue?
[28/7/2024, 5:50:13 pm] ~ Vaibhav: @918193802178 Have u covered all charts? Are those sufficient to impletemnt it in Real Time Work at advanced level scenarios?
[28/7/2024, 5:50:39 pm] ~ Bhushan Baviskar: Try removing text from Format in top left
[28/7/2024, 5:50:56 pm] ~ Bhushan Baviskar: And then assign required dtype
[28/7/2024, 5:52:34 pm] ~ Mukesh Bhatt: it is only giving me text option
[28/7/2024, 6:27:43 pm] ~ Shubham: Bhai, it's just 6 classes that have happened till now.
Please wait till the end of this course to ask these questions
‎[28/7/2024, 6:34:17 pm] ~ Shubhangi: ‎image omitted
[28/7/2024, 6:37:41 pm] ~ Ignite: Count of order number  in values
[28/7/2024, 6:39:36 pm] ~ Shubhangi: Ok thank you
[28/7/2024, 6:45:16 pm] ~ Aman Kumar: Is their any system requirements to use power bi
[28/7/2024, 6:45:21 pm] ~ Aman Kumar: As my system is lagging
[28/7/2024, 6:49:28 pm] Ajay Sati: Yes you can.
[28/7/2024, 6:49:45 pm] ~ Mukesh Bhatt: Yes i think
[28/7/2024, 6:50:31 pm] Ajay Sati: It will clear all the selection that was created by slicers and ultimately it will effect all the visuals that will be made if the data.
[28/7/2024, 6:51:04 pm] Ajay Sati: Even after re-installing the power bi you are getting the issue??
[28/7/2024, 6:52:41 pm] ~ Mukesh Bhatt: Yes.. but i installed it from store. @916372567574 has suggested me to download it from chrome. I will check.
[28/7/2024, 7:07:20 pm] ~ Rohit lad: ‎This message was deleted.
‎[28/7/2024, 7:07:43 pm] ~ Bhushan Baviskar: ‎image omitted
[28/7/2024, 7:22:28 pm] ~ Sam: @918193802178 guess you missed this. Can you please answer this? Thank you
[28/7/2024, 7:26:15 pm] Ajay Sati: No.
[28/7/2024, 7:43:11 pm] ~ Mukesh Bhatt: If anyone is facing this issue just install the power bi from chrome and you will be able to change the data type.
[28/7/2024, 8:34:21 pm] ~ $ID: Thanks for confirming, have used it my visual but you mentioned drill down so had it changed to normal
[28/7/2024, 10:27:37 pm] ~ Astha: ‎~ Astha joined from the community
‎[28/7/2024, 11:23:41 pm] ~ Abhinav: ‎image omitted
